Candidate_Name,Candidate_Skills,Candidate_Exp_Level,Rank,Job_Title,Company,Location,Required_Skills,Job_Exp_Level,Salary,Industry,Skill_Similarity,Final_Score,Skill_Overlap_Ratio,Level_Match
Darrell Wong,"accounting, excel, power bi, sql, budgeting",Mid Level,1,Community education officer,Mcguire Ltd,New York,"excel, sql",Mid Level,144000.0,Finance,0.3295,0.295,1.0,True
Darrell Wong,"accounting, excel, power bi, sql, budgeting",Mid Level,2,Science writer,Baker LLC,San Francisco,"sql, excel",Mid Level,75000.0,Finance,0.3295,0.295,1.0,True
Darrell Wong,"accounting, excel, power bi, sql, budgeting",Mid Level,3,TEFL teacher,"Gallagher, Delacruz and Hoover",Bangalore,"excel, sql",Mid Level,105000.0,Finance,0.3295,0.295,1.0,True
Wendy Golden,"budgeting, accounting, sql, financial modeling, tableau",Mid Level,1,Structural engineer,"Lee, Rangel and Moore",San Francisco,"sql, financial modeling",Mid Level,63000.0,Finance,0.3313,0.2966,1.0,True
Wendy Golden,"budgeting, accounting, sql, financial modeling, tableau",Mid Level,2,Race relations officer,Lopez-Rhodes,London,"financial modeling, sql",Mid Level,149000.0,Finance,0.3313,0.2966,1.0,True
Wendy Golden,"budgeting, accounting, sql, financial modeling, tableau",Mid Level,3,Insurance claims handler,"Smith, Smith and Jacobs",Berlin,"financial modeling, sql",Mid Level,88000.0,Finance,0.3313,0.2966,1.0,True
Ruben Hartman,"power bi, sql, tableau, excel, accounting",Senior Level,1,Claims inspector/assessor,Smith-Richards,London,"excel, sql",Senior Level,62000.0,Finance,0.3285,0.2942,1.0,True
Ruben Hartman,"power bi, sql, tableau, excel, accounting",Senior Level,2,Television production assistant,"Lee, Wilkins and Parrish",London,"excel, sql",Senior Level,135000.0,Finance,0.3285,0.2942,1.0,True
Ruben Hartman,"power bi, sql, tableau, excel, accounting",Senior Level,3,Horticultural therapist,Williams-Jones,Bangalore,"sql, excel",Senior Level,107000.0,Finance,0.3285,0.2942,1.0,True
Andrea Bailey,"budgeting, power bi, risk analysis, accounting, financial modeling",Mid Level,1,Location manager,Torres-Thompson,Sydney,"risk analysis, financial modeling",Mid Level,44000.0,Finance,0.3536,0.3155,1.0,True
Andrea Bailey,"budgeting, power bi, risk analysis, accounting, financial modeling",Mid Level,2,Chief of Staff,Brown-Mcgrath,Bangalore,"financial modeling, risk analysis",Mid Level,52000.0,Finance,0.3536,0.3155,1.0,True
Andrea Bailey,"budgeting, power bi, risk analysis, accounting, financial modeling",Mid Level,3,Scientific laboratory technician,Harris-Golden,New York,"risk analysis, financial modeling",Mid Level,98000.0,Finance,0.3536,0.3155,1.0,True
Sierra Clark,"valuation, excel, budgeting, sql, accounting",Mid Level,1,Community education officer,Mcguire Ltd,New York,"excel, sql",Mid Level,144000.0,Finance,0.3287,0.2944,1.0,True
Sierra Clark,"valuation, excel, budgeting, sql, accounting",Mid Level,2,Science writer,Baker LLC,San Francisco,"sql, excel",Mid Level,75000.0,Finance,0.3287,0.2944,1.0,True
Sierra Clark,"valuation, excel, budgeting, sql, accounting",Mid Level,3,TEFL teacher,"Gallagher, Delacruz and Hoover",Bangalore,"excel, sql",Mid Level,105000.0,Finance,0.3287,0.2944,1.0,True
Kevin Bentley,"valuation, risk analysis, tableau, sql, excel",Entry Level,1,Financial trader,Carter Inc,San Francisco,"excel, risk analysis, sql",Entry Level,74000.0,Finance,0.4704,0.4149,1.0,True
Kevin Bentley,"valuation, risk analysis, tableau, sql, excel",Entry Level,2,Company secretary,"Baker, Henry and Meza",London,"risk analysis, sql, excel",Entry Level,136000.0,Finance,0.4704,0.4149,1.0,True
Kevin Bentley,"valuation, risk analysis, tableau, sql, excel",Entry Level,3,Civil Service fast streamer,"Schneider, Williams and Shaw",London,"sql, excel, risk analysis",Entry Level,134000.0,Finance,0.4704,0.4149,1.0,True
Jordan Bray,"power bi, risk analysis, accounting, financial modelin, forecasting",Entry Level,1,"Therapist, art","Berger, Allen and Rojas",Sydney,risk analysis,Entry Level,86000.0,Finance,0.2063,0.1904,1.0,True
Jordan Bray,"power bi, risk analysis, accounting, financial modelin, forecasting",Entry Level,2,Marketing executive,Dickson Inc,London,risk analysis,Entry Level,100000.0,Finance,0.2063,0.1904,1.0,True
Jordan Bray,"power bi, risk analysis, accounting, financial modelin, forecasting",Entry Level,3,Air cabin crew,Miles PLC,Sydney,risk analysis,Entry Level,67000.0,Finance,0.2063,0.1904,1.0,True
Wendy Christensen,"valuation, excel, tableau, accountin, power bi",Mid Level,1,"Designer, exhibition/display","Meyer, Banks and Jones",San Francisco,excel,Mid Level,145000.0,Finance,0.201,0.1859,1.0,True
Wendy Christensen,"valuation, excel, tableau, accountin, power bi",Mid Level,2,Chartered loss adjuster,Huff PLC,Bangalore,excel,Mid Level,131000.0,Finance,0.201,0.1859,1.0,True
Wendy Christensen,"valuation, excel, tableau, accountin, power bi",Mid Level,3,Air traffic controller,"Brown, Day and Raymond",Bangalore,excel,Mid Level,123000.0,Finance,0.201,0.1859,1.0,True
Jeffrey Kim,"sql, tableau, excel, valuation, financial modeling",Mid Level,1,Armed forces operational officer,"Schroeder, Ray and Miller",New York,"sql, financial modeling, excel",Mid Level,93000.0,Finance,0.4713,0.4156,1.0,True
Jeffrey Kim,"sql, tableau, excel, valuation, financial modeling",Mid Level,2,Materials engineer,"Diaz, Adams and Sparks",Sydney,"sql, excel, financial modeling",Mid Level,147000.0,Finance,0.4713,0.4156,1.0,True
Jeffrey Kim,"sql, tableau, excel, valuation, financial modeling",Mid Level,3,Barista,Collins-Reyes,San Francisco,"excel, financial modeling, sql",Mid Level,74000.0,Finance,0.4713,0.4156,1.0,True
Robert Boyer,"tableau, sql, budgeting, financial modeling, forecasting",Entry Level,1,Forest/woodland manager,Dominguez-Nelson,Berlin,"sql, financial modeling",Entry Level,102000.0,Finance,0.3297,0.2952,1.0,True
Robert Boyer,"tableau, sql, budgeting, financial modeling, forecasting",Entry Level,2,Armed forces training and education officer,Nichols-Green,Sydney,"financial modeling, sql",Entry Level,121000.0,Finance,0.3297,0.2952,1.0,True
Robert Boyer,"tableau, sql, budgeting, financial modeling, forecasting",Entry Level,3,Materials engineer,Phillips LLC,London,"financial modeling, sql",Entry Level,53000.0,Finance,0.3297,0.2952,1.0,True
Katie Jackson,"power bi, forecasting, valuation, financial modeling, tableau",Entry Level,1,Intelligence analyst,Romero Ltd,Berlin,financial modeling,Entry Level,69000.0,Finance,0.224,0.2054,1.0,True
Katie Jackson,"power bi, forecasting, valuation, financial modeling, tableau",Entry Level,2,Interior and spatial designer,Torres LLC,London,financial modeling,Entry Level,47000.0,Finance,0.224,0.2054,1.0,True
Katie Jackson,"power bi, forecasting, valuation, financial modeling, tableau",Entry Level,3,Outdoor activities/education manager,"Nelson, Thomas and Drake",London,financial modeling,Entry Level,43000.0,Finance,0.224,0.2054,1.0,True
Michelle Lewis,"risk analysis, tableau, valuation, sql, excel",Senior Level,1,Meteorologist,Gallegos-Hayden,Bangalore,"sql, excel, risk analysis",Senior Level,78000.0,Finance,0.4704,0.4149,1.0,True
Michelle Lewis,"risk analysis, tableau, valuation, sql, excel",Senior Level,2,Firefighter,Robertson Group,Sydney,"sql, risk analysis, excel",Senior Level,103000.0,Finance,0.4704,0.4149,1.0,True
Michelle Lewis,"risk analysis, tableau, valuation, sql, excel",Senior Level,3,Company secretary,Martin-Edwards,Bangalore,"excel, risk analysis, sql",Senior Level,139000.0,Finance,0.4704,0.4149,1.0,True
Victoria Berger,"forecasting, excel, budgeting, risk analysis, valuation",Entry Level,1,"Production assistant, radio",Thompson-Silva,Toronto,"risk analysis, excel",Entry Level,127000.0,Finance,0.3497,0.3122,1.0,True
Victoria Berger,"forecasting, excel, budgeting, risk analysis, valuation",Entry Level,2,"Administrator, charities/voluntary organisations",Garcia-Martin,London,"excel, risk analysis",Entry Level,119000.0,Finance,0.3497,0.3122,1.0,True
Victoria Berger,"forecasting, excel, budgeting, risk analysis, valuation",Entry Level,3,Broadcast presenter,"Meyers, Lee and Castro",San Francisco,"excel, risk analysis",Entry Level,40000.0,Finance,0.3497,0.3122,1.0,True
Phyllis Reeves,"forecasting, budgeting, sql, financial modeling, accounting",Senior Level,1,Landscape architect,"Roberts, Berger and Chapman",Berlin,"sql, financial modeling",Senior Level,50000.0,Finance,0.3299,0.2954,1.0,True
Phyllis Reeves,"forecasting, budgeting, sql, financial modeling, accounting",Senior Level,2,"Loss adjuster, chartered",Henry Group,New York,"sql, financial modeling",Senior Level,109000.0,Finance,0.3299,0.2954,1.0,True
Phyllis Reeves,"forecasting, budgeting, sql, financial modeling, accounting",Senior Level,3,Interior and spatial designer,"Henry, Kline and Hawkins",New York,"financial modeling, sql",Senior Level,126000.0,Finance,0.3299,0.2954,1.0,True
Victor Harris,"budgeting, financial modeling, valuation, power bi, accounting",Entry Level,1,Intelligence analyst,Romero Ltd,Berlin,financial modeling,Entry Level,69000.0,Finance,0.2254,0.2066,1.0,True
Victor Harris,"budgeting, financial modeling, valuation, power bi, accounting",Entry Level,2,Interior and spatial designer,Torres LLC,London,financial modeling,Entry Level,47000.0,Finance,0.2254,0.2066,1.0,True
Victor Harris,"budgeting, financial modeling, valuation, power bi, accounting",Entry Level,3,Outdoor activities/education manager,"Nelson, Thomas and Drake",London,financial modeling,Entry Level,43000.0,Finance,0.2254,0.2066,1.0,True
Matthew Deleon,"financial modeling, risk analysis, budgeting, forecasting, power bi",Entry Level,1,"Administrator, arts",Macias-Matthews,Sydney,"financial modeling, risk analysis",Entry Level,109000.0,Finance,0.3519,0.3141,1.0,True
Matthew Deleon,"financial modeling, risk analysis, budgeting, forecasting, power bi",Entry Level,2,"Surveyor, quantity",Swanson-White,Sydney,"financial modeling, risk analysis",Entry Level,58000.0,Finance,0.3519,0.3141,1.0,True
Matthew Deleon,"financial modeling, risk analysis, budgeting, forecasting, power bi",Entry Level,3,Personnel officer,"Moss, Carpenter and Daniels",Berlin,"financial modeling, risk analysis",Entry Level,127000.0,Finance,0.3519,0.3141,1.0,True
Ryan Perez,"financial modeling, valuation, sql, budgeting, accounting",Mid Level,1,Structural engineer,"Lee, Rangel and Moore",San Francisco,"sql, financial modeling",Mid Level,63000.0,Finance,0.3302,0.2957,1.0,True
Ryan Perez,"financial modeling, valuation, sql, budgeting, accounting",Mid Level,2,Race relations officer,Lopez-Rhodes,London,"financial modeling, sql",Mid Level,149000.0,Finance,0.3302,0.2957,1.0,True
Ryan Perez,"financial modeling, valuation, sql, budgeting, accounting",Mid Level,3,Insurance claims handler,"Smith, Smith and Jacobs",Berlin,"financial modeling, sql",Mid Level,88000.0,Finance,0.3302,0.2957,1.0,True
Michael Stevens,"excel, accounting, tableau, valuation, risk analysis",Mid Level,1,Television camera operator,Harrington-Garcia,Toronto,"risk analysis, excel",Mid Level,58000.0,Finance,0.3503,0.3128,1.0,True
Michael Stevens,"excel, accounting, tableau, valuation, risk analysis",Mid Level,2,"Engineer, maintenance",Miller LLC,Toronto,"excel, risk analysis",Mid Level,52000.0,Finance,0.3503,0.3128,1.0,True
Michael Stevens,"excel, accounting, tableau, valuation, risk analysis",Mid Level,3,Town planner,Gray LLC,New York,"excel, risk analysis",Mid Level,51000.0,Finance,0.3503,0.3128,1.0,True
Paul Spears,"budgeting, valuation, accounting, power bi, sql",Entry Level,1,Museum/gallery curator,Meyer and Sons,Sydney,sql,Entry Level,46000.0,Software,0.1916,0.1779,1.0,True
Paul Spears,"budgeting, valuation, accounting, power bi, sql",Entry Level,2,"Designer, jewellery",Powell-May,Toronto,sql,Entry Level,103000.0,Software,0.1916,0.1779,1.0,True
Paul Spears,"budgeting, valuation, accounting, power bi, sql",Entry Level,3,Barrister's clerk,Jones-Brown,San Francisco,sql,Entry Level,50000.0,Finance,0.1916,0.1779,1.0,True
Adam Gay,"tableau, sql, excel, budgeting, accounting",Mid Level,1,Community education officer,Mcguire Ltd,New York,"excel, sql",Mid Level,144000.0,Finance,0.3297,0.2953,1.0,True
Adam Gay,"tableau, sql, excel, budgeting, accounting",Mid Level,2,Science writer,Baker LLC,San Francisco,"sql, excel",Mid Level,75000.0,Finance,0.3297,0.2953,1.0,True
Adam Gay,"tableau, sql, excel, budgeting, accounting",Mid Level,3,TEFL teacher,"Gallagher, Delacruz and Hoover",Bangalore,"excel, sql",Mid Level,105000.0,Finance,0.3297,0.2953,1.0,True
Bobby Brooks,"budgeting, forecasting, tableau, financial modeling, valuatio",Entry Level,1,Intelligence analyst,Romero Ltd,Berlin,financial modeling,Entry Level,69000.0,Finance,0.206,0.1901,1.0,True
Bobby Brooks,"budgeting, forecasting, tableau, financial modeling, valuatio",Entry Level,2,Interior and spatial designer,Torres LLC,London,financial modeling,Entry Level,47000.0,Finance,0.206,0.1901,1.0,True
Bobby Brooks,"budgeting, forecasting, tableau, financial modeling, valuatio",Entry Level,3,Outdoor activities/education manager,"Nelson, Thomas and Drake",London,financial modeling,Entry Level,43000.0,Finance,0.206,0.1901,1.0,True
Carmen Ramirez,"forecasting, budgeting, valuation, excel, tableau",Entry Level,1,"Doctor, hospital",Stephenson and Sons,Toronto,excel,Entry Level,109000.0,Finance,0.2228,0.2043,1.0,True
Carmen Ramirez,"forecasting, budgeting, valuation, excel, tableau",Entry Level,2,Artist,"Richardson, Cooley and Forbes",London,excel,Entry Level,108000.0,Finance,0.2228,0.2043,1.0,True
Carmen Ramirez,"forecasting, budgeting, valuation, excel, tableau",Entry Level,3,Geophysicist/field seismologist,"Anderson, Rodriguez and Fields",Bangalore,excel,Entry Level,80000.0,Finance,0.2228,0.2043,1.0,True
Richard Gonzalez,"valuation, risk analysis, accounting, sql, forecasting",Entry Level,1,Electronics engineer,Smith-Johnson,New York,"risk analysis, sql",Entry Level,130000.0,Finance,0.3269,0.2928,1.0,True
Richard Gonzalez,"valuation, risk analysis, accounting, sql, forecasting",Entry Level,2,Mudlogger,Mosley and Sons,San Francisco,"sql, risk analysis",Entry Level,47000.0,Finance,0.3269,0.2928,1.0,True
Richard Gonzalez,"valuation, risk analysis, accounting, sql, forecasting",Entry Level,3,Higher education lecturer,Marshall Inc,Berlin,"sql, risk analysis",Entry Level,44000.0,Finance,0.3269,0.2928,1.0,True
Amy White,"sql, financial modeling, budgeting, forecasting, risk analysis",Entry Level,1,Hospital doctor,"Scott, Davis and Robinson",Toronto,"financial modeling, sql, risk analysis",Entry Level,83000.0,Finance,0.4729,0.417,1.0,True
Amy White,"sql, financial modeling, budgeting, forecasting, risk analysis",Entry Level,2,Land/geomatics surveyor,Morse-Robinson,London,"risk analysis, financial modeling, sql",Entry Level,119000.0,Finance,0.4729,0.417,1.0,True
Amy White,"sql, financial modeling, budgeting, forecasting, risk analysis",Entry Level,3,Hospital doctor,"Arnold, Brown and Mccoy",Berlin,"financial modeling, risk analysis, sql",Entry Level,68000.0,Finance,0.4729,0.417,1.0,True
Matthew Walls,,Entry Level,1,"Psychotherapist, dance movement",Barker Group,Sydney,"nursing, medical research, pharmaceuticals",Entry Level,112000.0,Healthcare,0.0,0.015,0.0,True
Matthew Walls,,Entry Level,2,Academic librarian,Clark Ltd,London,pharmaceuticals,Entry Level,104000.0,Healthcare,0.0,0.015,0.0,True
Matthew Walls,,Entry Level,3,Quantity surveyor,Dean-Delacruz,Sydney,"java, python",Entry Level,123000.0,Software,0.0,0.015,0.0,True
Ann Hopkins,,Entry Level,1,"Psychotherapist, dance movement",Barker Group,Sydney,"nursing, medical research, pharmaceuticals",Entry Level,112000.0,Healthcare,0.0,0.015,0.0,True
Ann Hopkins,,Entry Level,2,Academic librarian,Clark Ltd,London,pharmaceuticals,Entry Level,104000.0,Healthcare,0.0,0.015,0.0,True
Ann Hopkins,,Entry Level,3,Quantity surveyor,Dean-Delacruz,Sydney,"java, python",Entry Level,123000.0,Software,0.0,0.015,0.0,True
Sarah Anderson,"risk analysis, budgeting, exce, financial modeling, tableau",Senior Level,1,"Engineer, electrical","Wood, Morales and Castro",Sydney,"financial modeling, risk analysis",Senior Level,143000.0,Finance,0.3172,0.2846,1.0,True
Sarah Anderson,"risk analysis, budgeting, exce, financial modeling, tableau",Senior Level,2,Medical sales representative,Buck-Rivera,London,"financial modeling, risk analysis",Senior Level,102000.0,Finance,0.3172,0.2846,1.0,True
Sarah Anderson,"risk analysis, budgeting, exce, financial modeling, tableau",Senior Level,3,"Psychologist, forensic","Contreras, Brooks and Lynn",Toronto,"financial modeling, risk analysis",Senior Level,48000.0,Finance,0.3172,0.2846,1.0,True
Robyn Hall,"financial modeling, forecasting, power bi, risk analysi, budgeting",Senior Level,1,"Engineer, aeronautical",Richard LLC,San Francisco,financial modeling,Senior Level,84000.0,Finance,0.2059,0.19,1.0,True
Robyn Hall,"financial modeling, forecasting, power bi, risk analysi, budgeting",Senior Level,2,Tax adviser,Vasquez-Harris,Toronto,financial modeling,Senior Level,49000.0,Finance,0.2059,0.19,1.0,True
Robyn Hall,"financial modeling, forecasting, power bi, risk analysi, budgeting",Senior Level,3,Chartered loss adjuster,Wiggins-Baker,London,financial modeling,Senior Level,117000.0,Finance,0.2059,0.19,1.0,True
